,REG_YYMM,CARD_SIDO_NM,STD_CLSS_NM,AMT,STD_CLSS_NM2
5817,201910,경북,비알콜 음료점업,2108279778,식료품
5818,201910,경북,빵 및 과자류 소매업,2268375443,식료품
5819,201910,경북,서양식 음식점업,3166636363,숙박/음식
5820,201910,경북,수산물 소매업,995006747,식료품
5821,201910,경북,슈퍼마켓,22072867552,슈퍼마켓
5822,201910,경북,스포츠 및 레크레이션 용품 임대업,6046284852,오락/문화
5823,201910,경북,여관업,521947900,숙박/음식
5824,201910,경북,욕탕업,541812084,기타
5825,201910,경북,육류 소매업,4585680326,식료품
5826,201910,경북,일반유흥 주점업,1441089181,숙박/음식
5827,201910,경북,일식 음식점업,1186750009,숙박/음식
5828,201910,경북,자동차 임대업,7218000,여행사/자동차임대
5829,201910,경북,전시 및 행사 대행업,341518450,기타
5830,201910,경북,중식 음식점업,1854573373,숙박/음식
5831,201910,경북,차량용 가스 충전업,1542522979,연료
5832,201910,경북,차량용 주유소 운영업,53992235760,연료
5833,201910,경북,체인화 편의점,14868921191,편의점
5834,201910,경북,택시 운송업,452300,기타운송수단
5835,201910,경북,피자 햄버거 샌드위치 및 유사 음식점업,2543269345,숙박/음식
5836,201910,경북,한식 음식점업,42815927985,숙박/음식
5837,201910,경북,호텔업,283959112,숙박/음식
5838,201910,경북,화장품 및 방향제 소매업,1148808073,화장품
5839,201910,경북,휴양콘도 운영업,346363699,숙박/음식
5840,201910,광주,건강보조식품 소매업,194532597,건강보조식품
5841,201910,광주,골프장 운영업,287362000,스포츠/오락/여가
5842,201910,광주,과실 및 채소 소매업,1557762938,
5843,201910,광주,관광 민예품 및 선물용품 소매업,10169600,여행/교통
5844,201910,광주,그외 기타 스포츠시설 운영업,7029510,스포츠/오락/여가
5845,201910,광주,그외 기타 종합 소매업,1409149900,종합소매
5846,201910,광주,기타 대형 종합 소매업,9646203840,종합소매
5847,201910,광주,기타 수상오락 서비스업,97000,오락/문화
5848,201910,광주,기타 외국식 음식점업,931696248,숙박/음식
5849,201910,광주,기타 주점업,442921110,숙박/음식
5850,201910,광주,기타음식료품위주종합소매업,703699635,종합소매
5851,201910,광주,내항 여객 운송업,28414000,기타운송수단
5852,201910,광주,마사지업,104198716,기타
5853,201910,광주,버스 운송업,13851000,대중교통
5854,201910,광주,비알콜 음료점업,2342590993,식료품
5855,201910,광주,빵 및 과자류 소매업,1984874686,식료품
5856,201910,광주,서양식 음식점업,3433781633,숙박/음식
5857,201910,광주,수산물 소매업,887891204,식료품
5858,201910,광주,슈퍼마켓,18780622922,슈퍼마켓
5859,201910,광주,스포츠 및 레크레이션 용품 임대업,4342545861,오락/문화
5860,201910,광주,여관업,512976320,숙박/음식
5861,201910,광주,여행사업,7321644,여행사/자동차임대
5862,201910,광주,욕탕업,309071230,기타
5863,201910,광주,육류 소매업,2506232432,식료품
5864,201910,광주,일반유흥 주점업,1093152010,숙박/음식
5865,201910,광주,일식 음식점업,917697246,숙박/음식
5866,201910,광주,자동차 임대업,4118550,여행사/자동차임대
5867,201910,광주,전시 및 행사 대행업,19091500,기타
5868,201910,광주,중식 음식점업,1712441447,숙박/음식
5869,201910,광주,차량용 가스 충전업,815449213,연료
5870,201910,광주,차량용 주유소 운영업,17255205470,연료
5871,201910,광주,체인화 편의점,9750318562,편의점
5872,201910,광주,택시 운송업,493900,기타운송수단
5873,201910,광주,피자 햄버거 샌드위치 및 유사 음식점업,2081766748,숙박/음식
5874,201910,광주,한식 음식점업,29761044255,숙박/음식
5875,201910,광주,호텔업,63427393,숙박/음식
5876,201910,광주,화장품 및 방향제 소매업,1031556786,화장품
5877,201910,대구,건강보조식품 소매업,274269741,건강보조식품
5878,201910,대구,골프장 운영업,274109405,스포츠/오락/여가
5879,201910,대구,과실 및 채소 소매업,2328615333,
5880,201910,대구,관광 민예품 및 선물용품 소매업,28614799,여행/교통
5881,201910,대구,그외 기타 스포츠시설 운영업,4549000,스포츠/오락/여가
5882,201910,대구,그외 기타 종합 소매업,1531897190,종합소매
5883,201910,대구,기타 대형 종합 소매업,23685063770,종합소매
5884,201910,대구,기타 수상오락 서비스업,246000,오락/문화
5885,201910,대구,기타 외국식 음식점업,1814200261,숙박/음식
5886,201910,대구,기타 주점업,358477130,숙박/음식
5887,201910,대구,기타음식료품위주종합소매업,2022294038,종합소매
5888,201910,대구,마사지업,19302000,기타
5889,201910,대구,면세점,210061930,면세점
5890,201910,대구,비알콜 음료점업,4024344415,식료품
5891,201910,대구,빵 및 과자류 소매업,3363375923,식료품
5892,201910,대구,서양식 음식점업,6201688135,숙박/음식
5893,201910,대구,수산물 소매업,1237821227,식료품
5894,201910,대구,슈퍼마켓,30434668761,슈퍼마켓
5895,201910,대구,스포츠 및 레크레이션 용품 임대업,5108466637,오락/문화
5896,201910,대구,여관업,789150449,숙박/음식
5897,201910,대구,여행사업,300000,여행사/자동차임대
5898,201910,대구,욕탕업,603543417,기타
5899,201910,대구,육류 소매업,5689055061,식료품
5900,201910,대구,일반유흥 주점업,1158927437,숙박/음식
5901,201910,대구,일식 음식점업,2479976412,숙박/음식
5902,201910,대구,자동차 임대업,8685900,여행사/자동차임대
5903,201910,대구,전시 및 행사 대행업,97848270,기타
5904,201910,대구,중식 음식점업,3031527522,숙박/음식
5905,201910,대구,차량용 가스 충전업,1127861688,연료
5906,201910,대구,차량용 주유소 운영업,27203317779,연료
5907,201910,대구,체인화 편의점,16861127045,편의점
5908,201910,대구,택시 운송업,6609487751,기타운송수단
5909,201910,대구,피자 햄버거 샌드위치 및 유사 음식점업,3995139629,숙박/음식
5910,201910,대구,한식 음식점업,51706985731,숙박/음식
5911,201910,대구,호텔업,535835786,숙박/음식
5912,201910,대구,화장품 및 방향제 소매업,1945890162,화장품
5913,201910,대전,건강보조식품 소매업,127173394,건강보조식품
5914,201910,대전,골프장 운영업,325739513,스포츠/오락/여가
5915,201910,대전,과실 및 채소 소매업,852257426,
5916,201910,대전,관광 민예품 및 선물용품 소매업,18501274,여행/교통
5917,201910,대전,그외 기타 스포츠시설 운영업,582000,스포츠/오락/여가
5918,201910,대전,그외 기타 종합 소매업,1184791040,종합소매
5919,201910,대전,기타 대형 종합 소매업,9152818333,종합소매
5920,201910,대전,기타 수상오락 서비스업,129000,오락/문화
5921,201910,대전,기타 외국식 음식점업,1201172974,숙박/음식
5922,201910,대전,기타 주점업,149016550,숙박/음식
5923,201910,대전,기타음식료품위주종합소매업,1212265669,종합소매
5924,201910,대전,마사지업,26753000,기타
5925,201910,대전,비알콜 음료점업,1414633378,식료품
5926,201910,대전,빵 및 과자류 소매업,1879113806,식료품
5927,201910,대전,서양식 음식점업,2861519031,숙박/음식
5928,201910,대전,수산물 소매업,796831486,식료품
5929,201910,대전,슈퍼마켓,7970405786,슈퍼마켓
5930,201910,대전,스포츠 및 레크레이션 용품 임대업,1345571838,오락/문화
5931,201910,대전,여관업,394391964,숙박/음식
5932,201910,대전,욕탕업,226477322,기타
5933,201910,대전,육류 소매업,1680472543,식료품
5934,201910,대전,일반유흥 주점업,137842000,숙박/음식
5935,201910,대전,일식 음식점업,946673202,숙박/음식
5936,201910,대전,자동차 임대업,1402000,여행사/자동차임대
5937,201910,대전,전시 및 행사 대행업,27420800,기타
5938,201910,대전,중식 음식점업,1477146241,숙박/음식
5939,201910,대전,차량용 가스 충전업,445487127,연료
5940,201910,대전,차량용 주유소 운영업,10266475902,연료
5941,201910,대전,체인화 편의점,7782716810,편의점
5942,201910,대전,피자 햄버거 샌드위치 및 유사 음식점업,1582443539,숙박/음식
5943,201910,대전,한식 음식점업,20684036166,숙박/음식
5944,201910,대전,호텔업,99765550,숙박/음식
5945,201910,대전,화장품 및 방향제 소매업,669414743,화장품
5946,201910,부산,건강보조식품 소매업,475480603,건강보조식품
5947,201910,부산,골프장 운영업,1548765830,스포츠/오락/여가
5948,201910,부산,과실 및 채소 소매업,4368471173,
5949,201910,부산,관광 민예품 및 선물용품 소매업,66797970,여행/교통
5950,201910,부산,그외 기타 스포츠시설 운영업,12697600,스포츠/오락/여가
5951,201910,부산,그외 기타 종합 소매업,1610442540,종합소매
5952,201910,부산,기타 대형 종합 소매업,60729491949,종합소매
5953,201910,부산,기타 수상오락 서비스업,1675550,오락/문화
5954,201910,부산,기타 외국식 음식점업,2583504176,숙박/음식
5955,201910,부산,기타 주점업,1666753840,숙박/음식
5956,201910,부산,기타음식료품위주종합소매업,965996724,종합소매
5957,201910,부산,내항 여객 운송업,300000,기타운송수단
5958,201910,부산,마사지업,42737500,기타
5959,201910,부산,면세점,2246719513,면세점
5960,201910,부산,버스 운송업,3268500,대중교통
5961,201910,부산,비알콜 음료점업,5713951135,식료품
5962,201910,부산,빵 및 과자류 소매업,4445267310,식료품
5963,201910,부산,서양식 음식점업,9427362610,숙박/음식
5964,201910,부산,수산물 소매업,765848716,식료품
5965,201910,부산,슈퍼마켓,26108269114,슈퍼마켓
5966,201910,부산,스포츠 및 레크레이션 용품 임대업,8105609696,오락/문화
5967,201910,부산,여관업,1573671661,숙박/음식
5968,201910,부산,여행사업,26703340,여행사/자동차임대
5969,201910,부산,욕탕업,1348382647,기타
5970,201910,부산,육류 소매업,4504790877,식료품
5971,201910,부산,일반유흥 주점업,4147444106,숙박/음식
5972,201910,부산,일식 음식점업,4090349494,숙박/음식
5973,201910,부산,자동차 임대업,20250700,여행사/자동차임대
5974,201910,부산,전시 및 행사 대행업,365894820,기타
5975,201910,부산,정기 항공 운송업,3639560670,항공사
5976,201910,부산,중식 음식점업,3916604169,숙박/음식
5977,201910,부산,차량용 가스 충전업,846573839,연료
5978,201910,부산,차량용 주유소 운영업,31705663985,연료
5979,201910,부산,체인화 편의점,27237747325,편의점
5980,201910,부산,택시 운송업,4533948482,기타운송수단
5981,201910,부산,피자 햄버거 샌드위치 및 유사 음식점업,6283401711,숙박/음식
5982,201910,부산,한식 음식점업,75999403994,숙박/음식
5983,201910,부산,호텔업,1549229453,숙박/음식
5984,201910,부산,화장품 및 방향제 소매업,2956339789,화장품
5985,201910,부산,휴양콘도 운영업,346584936,숙박/음식
5986,201910,서울,건강보조식품 소매업,1324009512,건강보조식품
5987,201910,서울,골프장 운영업,427855850,스포츠/오락/여가
5988,201910,서울,과실 및 채소 소매업,7182031932,
5989,201910,서울,관광 민예품 및 선물용품 소매업,192694035,여행/교통
5990,201910,서울,그외 기타 스포츠시설 운영업,39143050,스포츠/오락/여가
5991,201910,서울,그외 기타 종합 소매업,39485668953,종합소매
5992,201910,서울,기타 대형 종합 소매업,100989965491,종합소매
5993,201910,서울,기타 수상오락 서비스업,6962400,오락/문화
5994,201910,서울,기타 외국식 음식점업,11132950154,숙박/음식
5995,201910,서울,기타 주점업,2150326642,숙박/음식
5996,201910,서울,기타음식료품위주종합소매업,24812797365,종합소매
5997,201910,서울,내항 여객 운송업,2097674585,기타운송수단
5998,201910,서울,마사지업,303050059,기타
5999,201910,서울,면세점,2357957727,면세점
6000,201910,서울,버스 운송업,9165213130,대중교통
6001,201910,서울,비알콜 음료점업,34044337764,식료품
6002,201910,서울,빵 및 과자류 소매업,15224308029,식료품
6003,201910,서울,서양식 음식점업,47774494043,숙박/음식
6004,201910,서울,수산물 소매업,3257729316,식료품
6005,201910,서울,슈퍼마켓,79500787881,슈퍼마켓
6006,201910,서울,스포츠 및 레크레이션 용품 임대업,21899869835,오락/문화
6007,201910,서울,여관업,3675708184,숙박/음식
6008,201910,서울,여행사업,6479938070,여행사/자동차임대
6009,201910,서울,욕탕업,2463290401,기타
6010,201910,서울,육류 소매업,11398511645,식료품
6011,201910,서울,일반유흥 주점업,5318540248,숙박/음식
6012,201910,서울,일식 음식점업,19417793169,숙박/음식
6013,201910,서울,자동차 임대업,364411116,여행사/자동차임대
6014,201910,서울,전시 및 행사 대행업,1186615799,기타
6015,201910,서울,정기 항공 운송업,30786502072,항공사
6016,201910,서울,중식 음식점업,20105464237,숙박/음식
6017,201910,서울,차량용 가스 충전업,780637105,연료
6018,201910,서울,차량용 주유소 운영업,37055923734,연료
6019,201910,서울,체인화 편의점,97146713691,편의점
6020,201910,서울,택시 운송업,112458258931,기타운송수단
6021,201910,서울,피자 햄버거 샌드위치 및 유사 음식점업,20751458673,숙박/음식
6022,201910,서울,한식 음식점업,211637760577,숙박/음식
6023,201910,서울,호텔업,9747976802,숙박/음식
6024,201910,서울,화장품 및 방향제 소매업,20933675566,화장품
6025,201910,세종,건강보조식품 소매업,8392717,건강보조식품
6026,201910,세종,골프장 운영업,287705260,스포츠/오락/여가
6027,201910,세종,과실 및 채소 소매업,345419570,
6028,201910,세종,관광 민예품 및 선물용품 소매업,874900,여행/교통
6029,201910,세종,그외 기타 종합 소매업,35557238,종합소매
6030,201910,세종,기타 대형 종합 소매업,1545533230,종합소매
6031,201910,세종,기타 외국식 음식점업,192391086,숙박/음식
6032,201910,세종,기타 주점업,9020000,숙박/음식
6033,201910,세종,기타음식료품위주종합소매업,527722029,종합소매
6034,201910,세종,마사지업,5172000,기타
6035,201910,세종,비알콜 음료점업,292188748,식료품
6036,201910,세종,빵 및 과자류 소매업,288313187,식료품
6037,201910,세종,서양식 음식점업,533925710,숙박/음식
6038,201910,세종,수산물 소매업,39374300,식료품
6039,201910,세종,슈퍼마켓,1364888534,슈퍼마켓
6040,201910,세종,스포츠 및 레크레이션 용품 임대업,175686290,오락/문화
6041,201910,세종,여관업,6608500,숙박/음식
6042,201910,세종,욕탕업,28589300,기타
6043,201910,세종,육류 소매업,303442145,식료품
6044,201910,세종,일반유흥 주점업,18583185,숙박/음식
6045,201910,세종,일식 음식점업,169783990,숙박/음식
6046,201910,세종,전시 및 행사 대행업,8283340,기타
6047,201910,세종,중식 음식점업,351022859,숙박/음식
6048,201910,세종,차량용 가스 충전업,46056458,연료
6049,201910,세종,차량용 주유소 운영업,2560087632,연료
6050,201910,세종,체인화 편의점,1492700500,편의점
6051,201910,세종,피자 햄버거 샌드위치 및 유사 음식점업,299200920,숙박/음식
6052,201910,세종,한식 음식점업,3323246394,숙박/음식
6053,201910,세종,화장품 및 방향제 소매업,60496458,화장품
6054,201910,울산,건강보조식품 소매업,76199171,건강보조식품
6055,201910,울산,골프장 운영업,724656100,스포츠/오락/여가
6056,201910,울산,과실 및 채소 소매업,748037708,
6057,201910,울산,관광 민예품 및 선물용품 소매업,6517200,여행/교통
6058,201910,울산,그외 기타 스포츠시설 운영업,1791500,스포츠/오락/여가
6059,201910,울산,그외 기타 종합 소매업,2128489030,종합소매
6060,201910,울산,기타 대형 종합 소매업,8924750759,종합소매
6061,201910,울산,기타 수상오락 서비스업,1830200,오락/문화
6062,201910,울산,기타 외국식 음식점업,808431764,숙박/음식
6063,201910,울산,기타 주점업,399858700,숙박/음식
6064,201910,울산,기타음식료품위주종합소매업,1362221606,종합소매
6065,201910,울산,마사지업,43557000,기타
6066,201910,울산,버스 운송업,12984210,대중교통
6067,201910,울산,비알콜 음료점업,1280827332,식료품
6068,201910,울산,빵 및 과자류 소매업,1155173077,식료품
6069,201910,울산,서양식 음식점업,2033586218,숙박/음식
6070,201910,울산,수산물 소매업,336936002,식료품
6071,201910,울산,슈퍼마켓,9499325083,슈퍼마켓
6072,201910,울산,스포츠 및 레크레이션 용품 임대업,1947898865,오락/문화
6073,201910,울산,여관업,362029423,숙박/음식
6074,201910,울산,여행사업,725000,여행사/자동차임대
6075,201910,울산,욕탕업,469352900,기타
6076,201910,울산,육류 소매업,2579909326,식료품
6077,201910,울산,일반유흥 주점업,1468281979,숙박/음식
6078,201910,울산,일식 음식점업,753579586,숙박/음식
6079,201910,울산,자동차 임대업,5910000,여행사/자동차임대
6080,201910,울산,전시 및 행사 대행업,61498350,기타
6081,201910,울산,중식 음식점업,1109920237,숙박/음식
6082,201910,울산,차량용 가스 충전업,307517623,연료
6083,201910,울산,차량용 주유소 운영업,14675341128,연료
6084,201910,울산,체인화 편의점,7476556084,편의점
6085,201910,울산,택시 운송업,20500,기타운송수단
6086,201910,울산,피자 햄버거 샌드위치 및 유사 음식점업,1579503998,숙박/음식
6087,201910,울산,한식 음식점업,22257052581,숙박/음식
6088,201910,울산,호텔업,210683843,숙박/음식
6089,201910,울산,화장품 및 방향제 소매업,585189460,화장품
6090,201910,인천,건강보조식품 소매업,430266873,건강보조식품
6091,201910,인천,골프장 운영업,2265076400,스포츠/오락/여가
6092,201910,인천,과실 및 채소 소매업,3193754901,
6093,201910,인천,관광 민예품 및 선물용품 소매업,16162800,여행/교통
6094,201910,인천,그외 기타 스포츠시설 운영업,10132500,스포츠/오락/여가
6095,201910,인천,그외 기타 종합 소매업,280722946,종합소매
6096,201910,인천,기타 대형 종합 소매업,24425512760,종합소매
6097,201910,인천,기타 수상오락 서비스업,9500550,오락/문화
6098,201910,인천,기타 외국식 음식점업,2769309291,숙박/음식
6099,201910,인천,기타 주점업,607253545,숙박/음식
6100,201910,인천,기타음식료품위주종합소매업,1165029194,종합소매
6101,201910,인천,내항 여객 운송업,1040212526,기타운송수단
6102,201910,인천,마사지업,106708622,기타
6103,201910,인천,면세점,16061986188,면세점
6104,201910,인천,비알콜 음료점업,3114901222,식료품
6105,201910,인천,빵 및 과자류 소매업,2826327460,식료품
6106,201910,인천,서양식 음식점업,3937985940,숙박/음식
6107,201910,인천,수산물 소매업,1667325656,식료품
6108,201910,인천,슈퍼마켓,23088549497,슈퍼마켓
6109,201910,인천,스포츠 및 레크레이션 용품 임대업,6444562958,오락/문화
6110,201910,인천,여관업,1067632686,숙박/음식
6111,201910,인천,여행사업,2295300,여행사/자동차임대
6112,201910,인천,욕탕업,569286963,기타
6113,201910,인천,육류 소매업,2915714338,식료품
6114,201910,인천,일반유흥 주점업,1675139281,숙박/음식
6115,201910,인천,일식 음식점업,2600503391,숙박/음식
6116,201910,인천,자동차 임대업,792150,여행사/자동차임대
6117,201910,인천,전시 및 행사 대행업,276564430,기타
6118,201910,인천,정기 항공 운송업,322678680,항공사
6119,201910,인천,중식 음식점업,2946771849,숙박/음식
6120,201910,인천,차량용 가스 충전업,543093634,연료
6121,201910,인천,차량용 주유소 운영업,25223854560,연료
6122,201910,인천,체인화 편의점,20412503305,편의점
6123,201910,인천,택시 운송업,140051380,기타운송수단
6124,201910,인천,피자 햄버거 샌드위치 및 유사 음식점업,3528784421,숙박/음식
6125,201910,인천,한식 음식점업,44215175814,숙박/음식
6126,201910,인천,호텔업,780455867,숙박/음식
6127,201910,인천,화장품 및 방향제 소매업,1193292155,화장품
6128,201910,전남,건강보조식품 소매업,133210494,건강보조식품
6129,201910,전남,골프장 운영업,3902001611,스포츠/오락/여가
6130,201910,전남,과실 및 채소 소매업,1982926350,
6131,201910,전남,관광 민예품 및 선물용품 소매업,9854860,여행/교통
6132,201910,전남,그외 기타 스포츠시설 운영업,2643000,스포츠/오락/여가
6133,201910,전남,그외 기타 종합 소매업,2621949120,종합소매
6134,201910,전남,기타 대형 종합 소매업,9126228473,종합소매
6135,201910,전남,기타 외국식 음식점업,666904565,숙박/음식
6136,201910,전남,기타 주점업,658089638,숙박/음식
6137,201910,전남,기타음식료품위주종합소매업,8122258996,종합소매
6138,201910,전남,내항 여객 운송업,14915300,기타운송수단
6139,201910,전남,마사지업,109198011,기타
6140,201910,전남,면세점,38221010,면세점
6141,201910,전남,버스 운송업,3206550,대중교통
6142,201910,전남,비알콜 음료점업,1460808778,식료품
6143,201910,전남,빵 및 과자류 소매업,1370664501,식료품
6144,201910,전남,서양식 음식점업,2224953958,숙박/음식
6145,201910,전남,수산물 소매업,971132337,식료품
6146,201910,전남,슈퍼마켓,12036991607,슈퍼마켓
6147,201910,전남,스포츠 및 레크레이션 용품 임대업,3739578184,오락/문화
6148,201910,전남,여관업,769447583,숙박/음식
6149,201910,전남,여행사업,7399900,여행사/자동차임대
6150,201910,전남,욕탕업,203960680,기타
6151,201910,전남,육류 소매업,2115582020,식료품
6152,201910,전남,일반유흥 주점업,1863348977,숙박/음식
6153,201910,전남,일식 음식점업,1067287440,숙박/음식
6154,201910,전남,자동차 임대업,3490367,여행사/자동차임대
6155,201910,전남,전시 및 행사 대행업,747832000,기타
6156,201910,전남,중식 음식점업,1245238290,숙박/음식
6157,201910,전남,차량용 가스 충전업,871592719,연료
6158,201910,전남,차량용 주유소 운영업,31268461637,연료
6159,201910,전남,체인화 편의점,8156462751,편의점
6160,201910,전남,피자 햄버거 샌드위치 및 유사 음식점업,1398973632,숙박/음식
6161,201910,전남,한식 음식점업,28899238580,숙박/음식
6162,201910,전남,호텔업,33085000,숙박/음식
6163,201910,전남,화장품 및 방향제 소매업,659387941,화장품
6164,201910,전남,휴양콘도 운영업,333943270,숙박/음식
6165,201910,전북,건강보조식품 소매업,218138483,건강보조식품
6166,201910,전북,골프장 운영업,2286264829,스포츠/오락/여가
6167,201910,전북,과실 및 채소 소매업,1769542522,
6168,201910,전북,관광 민예품 및 선물용품 소매업,36835600,여행/교통
6169,201910,전북,그외 기타 스포츠시설 운영업,5361400,스포츠/오락/여가
6170,201910,전북,그외 기타 종합 소매업,685460280,종합소매
6171,201910,전북,기타 대형 종합 소매업,11319638130,종합소매
6172,201910,전북,기타 수상오락 서비스업,1182000,오락/문화
6173,201910,전북,기타 외국식 음식점업,1601034041,숙박/음식
6174,201910,전북,기타 주점업,315331600,숙박/음식
6175,201910,전북,기타음식료품위주종합소매업,3905028265,종합소매
6176,201910,전북,마사지업,45605000,기타
6177,201910,전북,버스 운송업,30300,대중교통
6178,201910,전북,비알콜 음료점업,2004146952,식료품
6179,201910,전북,빵 및 과자류 소매업,1846058070,식료품
6180,201910,전북,서양식 음식점업,3051882061,숙박/음식
6181,201910,전북,수산물 소매업,1150739142,식료품
6182,201910,전북,슈퍼마켓,15617661130,슈퍼마켓
6183,201910,전북,스포츠 및 레크레이션 용품 임대업,5178738329,오락/문화
6184,201910,전북,여관업,463646244,숙박/음식
6185,201910,전북,여행사업,1769880,여행사/자동차임대
6186,201910,전북,욕탕업,365950125,기타
6187,201910,전북,육류 소매업,2510607204,식료품
6188,201910,전북,일반유흥 주점업,904268900,숙박/음식
6189,201910,전북,일식 음식점업,1452518603,숙박/음식
6190,201910,전북,자동차 임대업,6181500,여행사/자동차임대
6191,201910,전북,전시 및 행사 대행업,203186481,기타
6192,201910,전북,정기 항공 운송업,1796833325,항공사
6193,201910,전북,중식 음식점업,2043489426,숙박/음식
6194,201910,전북,차량용 가스 충전업,1235740623,연료
6195,201910,전북,차량용 주유소 운영업,32744576024,연료
6196,201910,전북,체인화 편의점,10239444887,편의점
6197,201910,전북,택시 운송업,473000,기타운송수단
6198,201910,전북,피자 햄버거 샌드위치 및 유사 음식점업,1863473617,숙박/음식
6199,201910,전북,한식 음식점업,28751669771,숙박/음식
6200,201910,전북,호텔업,2300450,숙박/음식
6201,201910,전북,화장품 및 방향제 소매업,965597926,화장품
6202,201910,전북,휴양콘도 운영업,176742805,숙박/음식
6203,201910,제주,건강보조식품 소매업,85364586,건강보조식품
6204,201910,제주,골프장 운영업,1956967778,스포츠/오락/여가
6205,201910,제주,과실 및 채소 소매업,1179751282,
6206,201910,제주,관광 민예품 및 선물용품 소매업,411062905,여행/교통
6207,201910,제주,그외 기타 분류안된 오락관련 서비스업,1192000,오락/문화
6208,201910,제주,그외 기타 스포츠시설 운영업,1127800,스포츠/오락/여가
6209,201910,제주,그외 기타 종합 소매업,2200919290,종합소매
6210,201910,제주,기타 대형 종합 소매업,5061418180,종합소매
6211,201910,제주,기타 수상오락 서비스업,810100,오락/문화
6212,201910,제주,기타 외국식 음식점업,482978030,숙박/음식
6213,201910,제주,기타 주점업,1112707822,숙박/음식
6214,201910,제주,기타음식료품위주종합소매업,3028053799,종합소매
6215,201910,제주,내항 여객 운송업,271811400,기타운송수단
6216,201910,제주,마사지업,5449000,기타
6217,201910,제주,면세점,8336423027,면세점
6218,201910,제주,비알콜 음료점업,905548713,식료품
6219,201910,제주,빵 및 과자류 소매업,1074976327,식료품
6220,201910,제주,서양식 음식점업,2223518847,숙박/음식
6221,201910,제주,수산물 소매업,1088600023,식료품
6222,201910,제주,슈퍼마켓,10113670977,슈퍼마켓
6223,201910,제주,스포츠 및 레크레이션 용품 임대업,2666192581,오락/문화
6224,201910,제주,여관업,721764344,숙박/음식
6225,201910,제주,여행사업,23677140,여행사/자동차임대
6226,201910,제주,욕탕업,168570450,기타
6227,201910,제주,육류 소매업,914519225,식료품
6228,201910,제주,일반유흥 주점업,2043856479,숙박/음식
6229,201910,제주,일식 음식점업,1340707390,숙박/음식
6230,201910,제주,자동차 임대업,638776650,여행사/자동차임대
6231,201910,제주,전시 및 행사 대행업,567797910,기타
6232,201910,제주,정기 항공 운송업,2283095194,항공사
6233,201910,제주,중식 음식점업,876801350,숙박/음식
6234,201910,제주,차량용 가스 충전업,368141840,연료
6235,201910,제주,차량용 주유소 운영업,8996537853,연료
6236,201910,제주,체인화 편의점,7515418487,편의점
6237,201910,제주,택시 운송업,78000,기타운송수단
6238,201910,제주,피자 햄버거 샌드위치 및 유사 음식점업,1077572859,숙박/음식
6239,201910,제주,한식 음식점업,21976202484,숙박/음식
6240,201910,제주,호텔업,1246993845,숙박/음식
6241,201910,제주,화장품 및 방향제 소매업,571028728,화장품
6242,201910,제주,휴양콘도 운영업,586326183,숙박/음식
6243,201910,충남,건강보조식품 소매업,1452818870,건강보조식품
6244,201910,충남,골프장 운영업,2008922210,스포츠/오락/여가
6245,201910,충남,과실 및 채소 소매업,1797387698,
6246,201910,충남,관광 민예품 및 선물용품 소매업,37176190,여행/교통
6247,201910,충남,그외 기타 분류안된 오락관련 서비스업,2281000,오락/문화
6248,201910,충남,그외 기타 스포츠시설 운영업,7110200,스포츠/오락/여가
6249,201910,충남,그외 기타 종합 소매업,1754464800,종합소매
6250,201910,충남,기타 대형 종합 소매업,10555834802,종합소매
6251,201910,충남,기타 수상오락 서비스업,6899800,오락/문화
6252,201910,충남,기타 외국식 음식점업,1616267747,숙박/음식
6253,201910,충남,기타 주점업,184628673,숙박/음식
6254,201910,충남,기타음식료품위주종합소매업,6230581123,종합소매
6255,201910,충남,내항 여객 운송업,4054700,기타운송수단
6256,201910,충남,마사지업,45597000,기타
6257,201910,충남,버스 운송업,553800,대중교통
6258,201910,충남,비알콜 음료점업,1723855193,식료품
6259,201910,충남,빵 및 과자류 소매업,1968191938,식료품
6260,201910,충남,서양식 음식점업,2710583644,숙박/음식
6261,201910,충남,수산물 소매업,1834007173,식료품
6262,201910,충남,슈퍼마켓,13645616403,슈퍼마켓
6263,201910,충남,스포츠 및 레크레이션 용품 임대업,4164208059,오락/문화
6264,201910,충남,여관업,594884723,숙박/음식
6265,201910,충남,여행사업,26432100,여행사/자동차임대
6266,201910,충남,욕탕업,308251024,기타
6267,201910,충남,육류 소매업,2243253365,식료품
6268,201910,충남,일반유흥 주점업,1052891591,숙박/음식
6269,201910,충남,일식 음식점업,1692665535,숙박/음식
6270,201910,충남,자동차 임대업,290300,여행사/자동차임대
6271,201910,충남,전시 및 행사 대행업,152855400,기타
6272,201910,충남,정기 항공 운송업,1593000,항공사
6273,201910,충남,중식 음식점업,2280630200,숙박/음식
6274,201910,충남,차량용 가스 충전업,770222465,연료
6275,201910,충남,차량용 주유소 운영업,37508105242,연료
6276,201910,충남,체인화 편의점,15513801923,편의점
6277,201910,충남,택시 운송업,26100,기타운송수단
6278,201910,충남,피자 햄버거 샌드위치 및 유사 음식점업,2242622904,숙박/음식
6279,201910,충남,한식 음식점업,32360337884,숙박/음식
6280,201910,충남,호텔업,70252864,숙박/음식
6281,201910,충남,화장품 및 방향제 소매업,1297644771,화장품
6282,201910,충남,휴양콘도 운영업,193054425,숙박/음식
6283,201910,충북,건강보조식품 소매업,196079347,건강보조식품
6284,201910,충북,골프장 운영업,4272843220,스포츠/오락/여가
